StoreID,BusinessDate,PLU,Description,ReceivedQuantity,EndQuantity,SoldQuantity,PredictedSoldQuantity
332,2019-12-20,820801,Blueberry Scone,8.0,0.0,6.0,-0.0006697666831314564
332,2019-12-20,820902,Butter Croissant,10.0,0.0,10.0,0.00010977382771670818
332,2019-12-20,820224,Chocolate Croissant,10.0,0.0,10.0,-0.0005125568713992834
332,2019-12-20,810703,Cinnamon Roll,8.0,0.0,6.0,0.00041880516801029444
332,2019-12-20,3000210,Cookie - Chocolate Chunk,4.0,0.0,4.0,0.0014419377548620105
332,2019-12-20,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,7.0,7.0,3.0,-0.000968320295214653
332,2019-12-20,3000207,Danish - Classic Cheese,6.0,0.0,4.0,-0.0015501618618145585
332,2019-12-20,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,6.0,0.00019141516531817615
332,2019-12-20,3000214,Coffee Cake with Streusel,16.0,16.0,14.0,0.01427988801151514
332,2019-12-20,841402,Almond Croissant,10.0,0.0,10.0,-0.0001127833966165781
332,2019-12-21,3000227,Caprese Sandwich,6.0,6.0,4.0,-0.000984974205493927
332,2019-12-21,3000278,Breakfast Burrito Egg Beans & Rice,3.0,4.0,0.0,-0.0007480113999918103
332,2019-12-21,820602,Everything Bagel,12.0,0.0,8.0,0.00041372113628312945
332,2019-12-21,820801,Blueberry Scone,8.0,0.0,4.0,-0.0007230406627058983
332,2019-12-21,820902,Butter Croissant,10.0,0.0,2.0,0.00022947858087718487
332,2019-12-21,820224,Chocolate Croissant,6.0,0.0,5.0,-0.0008020856184884906
332,2019-12-21,810703,Cinnamon Roll,8.0,0.0,7.0,0.0015368672320619226
332,2019-12-21,3000210,Cookie - Chocolate Chunk,4.0,0.0,0.0,0.0012209707638248801
332,2019-12-21,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,7.0,6.0,7.0,-0.0021232860162854195
332,2019-12-21,3000207,Danish - Classic Cheese,8.0,0.0,1.0,0.0011581028811633587
332,2019-12-21,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,6.0,-0.00014219459262676537
332,2019-12-21,3000214,Coffee Cake with Streusel,8.0,9.0,10.0,-0.01446943636983633
332,2019-12-21,841402,Almond Croissant,6.0,0.0,4.0,-0.0008204060140997171
332,2019-12-22,3000227,Caprese Sandwich,6.0,6.0,5.0,0.00014806794933974743
332,2019-12-22,3000278,Breakfast Burrito Egg Beans & Rice,4.0,4.0,0.0,-0.0004869716940447688
332,2019-12-22,820602,Everything Bagel,12.0,0.0,8.0,0.00014233117690309882
332,2019-12-22,820801,Blueberry Scone,8.0,0.0,4.0,-0.000619659898802638
332,2019-12-22,820902,Butter Croissant,8.0,0.0,3.0,0.00015362046542577446
332,2019-12-22,820224,Chocolate Croissant,8.0,0.0,3.0,-0.0004948131972923875
332,2019-12-22,810703,Cinnamon Roll,4.0,0.0,4.0,0.00010150077287107706
332,2019-12-22,3000210,Cookie - Chocolate Chunk,4.0,0.0,0.0,0.0016153709730133414
332,2019-12-22,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,9.0,9.0,3.0,-0.001378917135298252
332,2019-12-22,3000207,Danish - Classic Cheese,6.0,0.0,2.0,-0.0002744810190051794
332,2019-12-22,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,1.0,-1.0755902621895075e-06
332,2019-12-22,3000214,Coffee Cake with Streusel,8.0,8.0,9.0,0.005001829471439123
332,2019-12-22,841402,Almond Croissant,6.0,0.0,6.0,-0.0011561422143131495
332,2019-12-23,3000227,Caprese Sandwich,9.0,4.0,11.0,-4.863855428993702e-05
332,2019-12-23,3000278,Breakfast Burrito Egg Beans & Rice,4.0,4.0,1.0,-0.0021364158019423485
332,2019-12-23,820602,Everything Bagel,12.0,0.0,8.0,-0.0005705460789613426
332,2019-12-23,820801,Blueberry Scone,8.0,0.0,2.0,-0.0007356877904385328
332,2019-12-23,820902,Butter Croissant,10.0,0.0,6.0,0.00026461551897227764
332,2019-12-23,820224,Chocolate Croissant,8.0,0.0,4.0,0.00010604655835777521
332,2019-12-23,810703,Cinnamon Roll,8.0,0.0,5.0,0.0009346009464934468
332,2019-12-23,3000210,Cookie - Chocolate Chunk,4.0,0.0,0.0,-0.002100906101986766
332,2019-12-23,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,8.0,9.0,-0.002485913224518299
332,2019-12-23,3000207,Danish - Classic Cheese,6.0,0.0,3.0,-0.0011449407320469618
332,2019-12-23,3000209,Croissant - White Cheddar Jalapeno,10.0,0.0,6.0,7.73044303059578e-06
332,2019-12-23,3000214,Coffee Cake with Streusel,16.0,15.0,9.0,-0.0007937372429296374
332,2019-12-23,841402,Almond Croissant,10.0,0.0,11.0,0.0002465692814439535
332,2019-12-24,3000227,Caprese Sandwich,8.0,8.0,3.0,0.0012104387860745192
332,2019-12-24,3000278,Breakfast Burrito Egg Beans & Rice,3.0,3.0,3.0,0.0012984644854441285
332,2019-12-24,820602,Everything Bagel,15.0,0.0,6.0,-0.00041496934136375785
332,2019-12-24,820801,Blueberry Scone,6.0,0.0,2.0,-0.000550165306776762
332,2019-12-24,820902,Butter Croissant,10.0,0.0,4.0,-3.69467306882143e-05
332,2019-12-24,820224,Chocolate Croissant,8.0,0.0,6.0,0.0011428470024839044
332,2019-12-24,810703,Cinnamon Roll,8.0,0.0,3.0,0.0006147321546450257
332,2019-12-24,3000210,Cookie - Chocolate Chunk,6.0,0.0,0.0,-0.0008269628742709756
332,2019-12-24,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,10.0,7.0,-0.0007642554119229317
332,2019-12-24,3000207,Danish - Classic Cheese,6.0,0.0,4.0,-0.00029655685648322105
332,2019-12-24,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,1.0,-0.0001600979594513774
332,2019-12-24,3000214,Coffee Cake with Streusel,16.0,18.0,11.0,-0.007509238086640835
332,2019-12-24,841402,Almond Croissant,8.0,0.0,6.0,0.0004015022423118353
332,2019-12-25,3000227,Caprese Sandwich,5.0,5.0,2.0,0.0006559086032211781
332,2019-12-25,3000278,Breakfast Burrito Egg Beans & Rice,2.0,2.0,0.0,0.7529115676879883
332,2019-12-25,820602,Everything Bagel,18.0,12.0,4.0,-0.0001883325749076903
332,2019-12-25,820801,Blueberry Scone,4.0,0.0,1.0,-0.0005393628962337971
332,2019-12-25,820902,Butter Croissant,8.0,0.0,8.0,0.00015828749747015536
332,2019-12-25,820224,Chocolate Croissant,6.0,0.0,3.0,0.0029841139912605286
332,2019-12-25,810703,Cinnamon Roll,6.0,0.0,1.0,-0.0001517921919003129
332,2019-12-25,3000210,Cookie - Chocolate Chunk,4.0,0.0,1.0,0.6484999656677246
332,2019-12-25,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,5.0,5.0,3.0,-0.0007490226998925209
332,2019-12-25,3000207,Danish - Classic Cheese,4.0,0.0,1.0,0.11873149126768112
332,2019-12-25,3000209,Croissant - White Cheddar Jalapeno,4.0,0.0,2.0,0.3038616478443146
332,2019-12-25,3000214,Coffee Cake with Streusel,8.0,16.0,1.0,0.937201976776123
332,2019-12-25,841402,Almond Croissant,4.0,0.0,5.0,0.0027394124772399664
332,2019-12-26,3000227,Caprese Sandwich,6.0,5.0,6.0,3.0471710488200188e-05
332,2019-12-26,3000278,Breakfast Burrito Egg Beans & Rice,2.0,1.0,3.0,-7.153942715376616e-05
332,2019-12-26,820602,Everything Bagel,0.0,0.0,10.0,-0.0018853305373340845
332,2019-12-26,820801,Blueberry Scone,6.0,0.0,3.0,-0.0008218452567234635
332,2019-12-26,820902,Butter Croissant,12.0,0.0,10.0,0.00015551451360806823
332,2019-12-26,820224,Chocolate Croissant,10.0,0.0,10.0,-0.0010113113094121218
332,2019-12-26,810703,Cinnamon Roll,8.0,0.0,8.0,0.0004274622770026326
332,2019-12-26,3000210,Cookie - Chocolate Chunk,6.0,0.0,2.0,0.002880810759961605
332,2019-12-26,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,8.0,7.0,2.0889565348625183e-06
332,2019-12-26,3000207,Danish - Classic Cheese,6.0,0.0,5.0,-0.00047228275798261166
332,2019-12-26,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,8.0,4.9881753511726856e-05
332,2019-12-26,3000214,Coffee Cake with Streusel,8.0,13.0,11.0,0.01439394149929285
332,2019-12-26,841402,Almond Croissant,10.0,0.0,11.0,0.0008322109933942556
332,2019-12-27,3000227,Caprese Sandwich,5.0,0.0,3.0,0.00048012309707701206
332,2019-12-27,3000278,Breakfast Burrito Egg Beans & Rice,2.0,0.0,2.0,-0.001294039306230843
332,2019-12-27,820602,Everything Bagel,15.0,0.0,4.0,-0.00035167584428563714
332,2019-12-27,820801,Blueberry Scone,6.0,0.0,5.0,-0.0008479992393404245
332,2019-12-27,820902,Butter Croissant,10.0,0.0,10.0,7.366534555330873e-05
332,2019-12-27,820224,Chocolate Croissant,12.0,0.0,10.0,-0.0012910113437101245
332,2019-12-27,810703,Cinnamon Roll,8.0,0.0,5.0,0.00026986992452293634
332,2019-12-27,3000210,Cookie - Chocolate Chunk,6.0,0.0,0.0,3.457756247371435e-05
332,2019-12-27,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,7.0,0.0,9.0,-0.002082579769194126
332,2019-12-27,3000207,Danish - Classic Cheese,6.0,0.0,1.0,-0.001572640030644834
332,2019-12-27,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,6.0,-0.0004143799014855176
332,2019-12-27,3000214,Coffee Cake with Streusel,16.0,0.0,6.0,0.0003962331684306264
332,2019-12-27,841402,Almond Croissant,8.0,0.0,6.0,0.0005046490114182234
332,2019-12-28,3000227,Caprese Sandwich,6.0,4.0,1.0,0.0006463986355811357
332,2019-12-28,3000278,Breakfast Burrito Egg Beans & Rice,3.0,3.0,0.0,0.0037372824735939503
332,2019-12-28,820602,Everything Bagel,12.0,0.0,10.0,-0.0004792971885763109
332,2019-12-28,820801,Blueberry Scone,8.0,0.0,5.0,-0.0008708150126039982
332,2019-12-28,820902,Butter Croissant,10.0,0.0,10.0,0.00012114812852814794
332,2019-12-28,820224,Chocolate Croissant,6.0,0.0,6.0,-0.0008715231670066714
332,2019-12-28,810703,Cinnamon Roll,8.0,0.0,3.0,-0.00013749452773481607
332,2019-12-28,3000210,Cookie - Chocolate Chunk,4.0,0.0,3.0,-0.0021168249659240246
332,2019-12-28,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,7.0,2.0,3.0,3.091339021921158e-05
332,2019-12-28,3000207,Danish - Classic Cheese,8.0,0.0,2.0,-0.001195624703541398
332,2019-12-28,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,4.0,-0.00013687933096662164
332,2019-12-28,3000214,Coffee Cake with Streusel,8.0,18.0,6.0,0.0009104433702304959
332,2019-12-28,841402,Almond Croissant,6.0,0.0,6.0,0.0005866715218871832
332,2019-12-29,3000227,Caprese Sandwich,6.0,4.0,6.0,0.0006050157826393843
332,2019-12-29,3000278,Breakfast Burrito Egg Beans & Rice,4.0,2.0,4.0,0.0008525584125891328
332,2019-12-29,820602,Everything Bagel,12.0,0.0,8.0,7.789552910253406e-05
332,2019-12-29,820801,Blueberry Scone,8.0,0.0,6.0,-0.0007931644795462489
332,2019-12-29,820902,Butter Croissant,8.0,0.0,8.0,0.00014379248023033142
332,2019-12-29,820224,Chocolate Croissant,8.0,0.0,7.0,-0.0011300750775262713
332,2019-12-29,810703,Cinnamon Roll,4.0,0.0,3.0,0.0008339530322700739
332,2019-12-29,3000210,Cookie - Chocolate Chunk,4.0,0.0,2.0,0.0032158265821635723
332,2019-12-29,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,9.0,3.0,5.0,-0.002549336291849613
332,2019-12-29,3000207,Danish - Classic Cheese,6.0,0.0,2.0,0.0009585865773260593
332,2019-12-29,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,3.0,0.0001254272647202015
332,2019-12-29,3000214,Coffee Cake with Streusel,8.0,16.0,3.0,0.0009858153061941266
332,2019-12-29,841402,Almond Croissant,6.0,0.0,5.0,-0.0008187538478523493
332,2019-12-30,3000227,Caprese Sandwich,8.0,8.0,1.0,0.0011576695833355188
332,2019-12-30,3000278,Breakfast Burrito Egg Beans & Rice,4.0,4.0,1.0,-0.0007288613123819232
332,2019-12-30,820602,Everything Bagel,12.0,0.0,12.0,0.0005818145000375807
332,2019-12-30,820801,Blueberry Scone,6.0,0.0,5.0,-0.0007500238716602325
332,2019-12-30,820902,Butter Croissant,6.0,0.0,6.0,4.249392077326775e-06
332,2019-12-30,820224,Chocolate Croissant,6.0,0.0,6.0,0.0030692489817738533
332,2019-12-30,810703,Cinnamon Roll,6.0,0.0,6.0,0.0003906387137249112
332,2019-12-30,3000210,Cookie - Chocolate Chunk,4.0,0.0,3.0,0.003451680298894644
332,2019-12-30,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,7.0,6.0,-0.0018087970092892647
332,2019-12-30,3000207,Danish - Classic Cheese,6.0,0.0,5.0,-0.00023012072779238224
332,2019-12-30,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,5.0,1.9113824237138033e-05
332,2019-12-30,3000214,Coffee Cake with Streusel,8.0,16.0,7.0,-0.0010104429675266147
332,2019-12-30,841402,Almond Croissant,6.0,0.0,7.0,5.207001231610775e-05
332,2019-12-31,3000227,Caprese Sandwich,8.0,6.0,10.0,0.00046864175237715244
332,2019-12-31,3000278,Breakfast Burrito Egg Beans & Rice,3.0,2.0,5.0,-0.0002852928591892123
332,2019-12-31,820602,Everything Bagel,15.0,0.0,13.0,-0.0012294116895645857
332,2019-12-31,820801,Blueberry Scone,6.0,0.0,3.0,-0.000860071275383234
332,2019-12-31,820902,Butter Croissant,10.0,0.0,7.0,0.00014846472186036408
332,2019-12-31,820224,Chocolate Croissant,8.0,0.0,13.0,-0.00033487321343272924
332,2019-12-31,810703,Cinnamon Roll,8.0,0.0,5.0,-0.00014186499174684286
332,2019-12-31,3000210,Cookie - Chocolate Chunk,6.0,0.0,1.0,0.0019248061580583453
332,2019-12-31,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,10.0,7.0,-0.0025212103500962257
332,2019-12-31,3000207,Danish - Classic Cheese,6.0,0.0,4.0,-0.0004951239097863436
332,2019-12-31,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,7.0,3.244302934035659e-05
332,2019-12-31,3000214,Coffee Cake with Streusel,16.0,13.0,11.0,0.003178299404680729
332,2019-12-31,841402,Almond Croissant,8.0,0.0,6.0,0.0006320623215287924
332,2020-01-01,3000227,Caprese Sandwich,6.0,6.0,4.0,0.0011250721290707588
332,2020-01-01,3000278,Breakfast Burrito Egg Beans & Rice,2.0,2.0,1.0,0.13380935788154602
332,2020-01-01,820602,Everything Bagel,18.0,8.0,5.0,0.20906972885131836
332,2020-01-01,820801,Blueberry Scone,6.0,0.0,2.0,-0.00024219765327870846
332,2020-01-01,820902,Butter Croissant,10.0,0.0,3.0,0.0001678008120507002
332,2020-01-01,820224,Chocolate Croissant,8.0,0.0,6.0,0.01411928329616785
332,2020-01-01,810703,Cinnamon Roll,6.0,0.0,1.0,0.0004644127329811454
332,2020-01-01,3000210,Cookie - Chocolate Chunk,4.0,0.0,3.0,0.016025204211473465
332,2020-01-01,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,6.0,2.0,-0.002062601037323475
332,2020-01-01,3000207,Danish - Classic Cheese,6.0,0.0,4.0,0.6088317036628723
332,2020-01-01,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,3.0,7.11119209881872e-05
332,2020-01-01,3000214,Coffee Cake with Streusel,8.0,10.0,11.0,0.0007690760539844632
332,2020-01-01,841402,Almond Croissant,6.0,0.0,4.0,0.014140469953417778
332,2020-01-02,3000227,Caprese Sandwich,6.0,3.0,8.0,-0.00036923144944012165
332,2020-01-02,3000278,Breakfast Burrito Egg Beans & Rice,2.0,2.0,2.0,-0.0006937043508514762
332,2020-01-02,820602,Everything Bagel,0.0,0.0,8.0,-0.0009117269073612988
332,2020-01-02,820801,Blueberry Scone,6.0,0.0,3.0,-0.0005150701617822051
332,2020-01-02,820902,Butter Croissant,12.0,0.0,9.0,0.00014625373296439648
332,2020-01-02,820224,Chocolate Croissant,10.0,0.0,4.0,-0.0009599302429705858
332,2020-01-02,810703,Cinnamon Roll,10.0,0.0,9.0,0.00035611691419035196
332,2020-01-02,3000210,Cookie - Chocolate Chunk,4.0,0.0,3.0,0.0007673794170841575
332,2020-01-02,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,8.0,8.0,7.0,-0.0019172029569745064
332,2020-01-02,3000207,Danish - Classic Cheese,6.0,0.0,2.0,0.014157970435917377
332,2020-01-02,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,7.0,6.416536052711308e-05
332,2020-01-02,3000214,Coffee Cake with Streusel,8.0,9.0,10.0,0.0008520084666088223
332,2020-01-02,841402,Almond Croissant,10.0,0.0,6.0,9.369454346597195e-05
332,2020-01-03,3000227,Caprese Sandwich,5.0,2.0,6.0,-0.00020142539869993925
332,2020-01-03,3000278,Breakfast Burrito Egg Beans & Rice,2.0,2.0,2.0,0.0005965834716334939
332,2020-01-03,820602,Everything Bagel,15.0,0.0,9.0,-0.000497995235491544
332,2020-01-03,820801,Blueberry Scone,6.0,0.0,3.0,-0.0008182746823877096
332,2020-01-03,820902,Butter Croissant,10.0,0.0,6.0,0.00021638604812324047
332,2020-01-03,820224,Chocolate Croissant,10.0,0.0,5.0,-0.00083445745985955
332,2020-01-03,810703,Cinnamon Roll,8.0,0.0,7.0,0.0019314648816362023
332,2020-01-03,3000210,Cookie - Chocolate Chunk,6.0,0.0,0.0,0.00019650941248983145
332,2020-01-03,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,5.0,8.0,-0.0014418801292777061
332,2020-01-03,3000207,Danish - Classic Cheese,6.0,0.0,2.0,0.005311105400323868
332,2020-01-03,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,6.0,6.020860746502876e-05
332,2020-01-03,3000214,Coffee Cake with Streusel,16.0,12.0,10.0,0.000435655121691525
332,2020-01-03,841402,Almond Croissant,8.0,0.0,9.0,0.00012900284491479397
332,2020-01-04,3000227,Caprese Sandwich,6.0,3.0,5.0,0.00014229235239326954
332,2020-01-04,3000278,Breakfast Burrito Egg Beans & Rice,3.0,2.0,1.0,-0.00222300598397851
332,2020-01-04,820602,Everything Bagel,12.0,0.0,11.0,-0.0010521006770431995
332,2020-01-04,820801,Blueberry Scone,8.0,0.0,6.0,-0.0006605510134249926
332,2020-01-04,820902,Butter Croissant,10.0,0.0,3.0,0.00010565173579379916
332,2020-01-04,820224,Chocolate Croissant,6.0,0.0,6.0,-0.0016280495328828692
332,2020-01-04,810703,Cinnamon Roll,8.0,0.0,4.0,0.0016323408344760537
332,2020-01-04,3000210,Cookie - Chocolate Chunk,4.0,0.0,0.0,-0.0006040554726496339
332,2020-01-04,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,3.0,6.0,5.0,-0.0012840935960412025
332,2020-01-04,3000207,Danish - Classic Cheese,8.0,0.0,5.0,-0.0004369660746306181
332,2020-01-04,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,3.0,2.0995386876165867e-05
332,2020-01-04,3000214,Coffee Cake with Streusel,8.0,15.0,5.0,0.0037684859707951546
332,2020-01-04,841402,Almond Croissant,6.0,0.0,6.0,0.00032975967042148113
332,2020-01-05,3000227,Caprese Sandwich,6.0,5.0,4.0,0.00039255362935364246
332,2020-01-05,3000278,Breakfast Burrito Egg Beans & Rice,4.0,4.0,0.0,0.00040824583265930414
332,2020-01-05,820602,Everything Bagel,12.0,0.0,6.0,0.0007913583540357649
332,2020-01-05,820801,Blueberry Scone,8.0,0.0,5.0,-0.0005084695294499397
332,2020-01-05,820902,Butter Croissant,8.0,0.0,5.0,0.0001995554193854332
332,2020-01-05,820224,Chocolate Croissant,8.0,0.0,5.0,0.0013856302248314023
332,2020-01-05,810703,Cinnamon Roll,4.0,0.0,1.0,-0.0005984193412587047
332,2020-01-05,3000210,Cookie - Chocolate Chunk,4.0,0.0,4.0,0.0005838399520143867
332,2020-01-05,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,9.0,9.0,3.0,-0.0016141394153237343
332,2020-01-05,3000207,Danish - Classic Cheese,6.0,0.0,5.0,-0.001375181833282113
332,2020-01-05,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,3.0,0.0003022922610398382
332,2020-01-05,3000214,Coffee Cake with Streusel,8.0,8.0,10.0,0.0032660774886608124
332,2020-01-05,841402,Almond Croissant,6.0,0.0,6.0,0.0007364822085946798
332,2020-01-06,3000227,Caprese Sandwich,9.0,4.0,5.0,0.0020273884292691946
332,2020-01-06,3000278,Breakfast Burrito Egg Beans & Rice,4.0,4.0,1.0,-0.0007094111060723662
332,2020-01-06,820602,Everything Bagel,12.0,0.0,7.0,0.0004867941024713218
332,2020-01-06,820801,Blueberry Scone,8.0,0.0,7.0,-0.0007721951697021723
332,2020-01-06,820902,Butter Croissant,10.0,0.0,9.0,2.9709888622164726e-05
332,2020-01-06,820224,Chocolate Croissant,8.0,0.0,8.0,0.0008399832295253873
332,2020-01-06,810703,Cinnamon Roll,8.0,0.0,8.0,0.016751116141676903
332,2020-01-06,3000210,Cookie - Chocolate Chunk,4.0,0.0,2.0,-0.003087845165282488
332,2020-01-06,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,9.0,5.0,-0.0022780941799283028
332,2020-01-06,3000207,Danish - Classic Cheese,6.0,0.0,3.0,-0.0005997243570163846
332,2020-01-06,3000209,Croissant - White Cheddar Jalapeno,10.0,0.0,7.0,9.206938557326794e-06
332,2020-01-06,3000214,Coffee Cake with Streusel,16.0,12.0,10.0,0.0005205125780776143
332,2020-01-06,841402,Almond Croissant,10.0,0.0,10.0,0.0001610813196748495
332,2020-01-07,3000227,Caprese Sandwich,8.0,8.0,1.0,0.0009239076171070337
332,2020-01-07,3000278,Breakfast Burrito Egg Beans & Rice,3.0,3.0,2.0,-0.0005715721054002643
332,2020-01-07,820602,Everything Bagel,15.0,0.0,8.0,-0.0002009545569308102
332,2020-01-07,820801,Blueberry Scone,6.0,0.0,3.0,-0.0007572694448754191
332,2020-01-07,820902,Butter Croissant,10.0,0.0,10.0,0.00021692668087780476
332,2020-01-07,820224,Chocolate Croissant,8.0,0.0,7.0,-0.0006035867845639586
332,2020-01-07,810703,Cinnamon Roll,8.0,0.0,4.0,0.0008346434915438294
332,2020-01-07,3000210,Cookie - Chocolate Chunk,6.0,0.0,5.0,0.0008312200661748648
332,2020-01-07,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,10.0,11.0,5.0,-0.002538398839533329
332,2020-01-07,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-0.00012436253018677235
332,2020-01-07,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,5.0,-3.213397576473653e-05
332,2020-01-07,3000214,Coffee Cake with Streusel,16.0,16.0,10.0,0.0019794488325715065
332,2020-01-07,841402,Almond Croissant,8.0,0.0,7.0,0.0007303578313440084
332,2020-01-08,3000227,Caprese Sandwich,8.0,8.0,6.0,0.0007809200324118137
332,2020-01-08,3000278,Breakfast Burrito Egg Beans & Rice,4.0,0.0,7.0,-0.001271787448786199
332,2020-01-08,820602,Everything Bagel,12.0,0.0,12.0,0.03486156836152077
332,2020-01-08,820801,Blueberry Scone,6.0,0.0,6.0,-0.0006710970774292946
332,2020-01-08,820902,Butter Croissant,10.0,0.0,10.0,8.332781726494431e-05
332,2020-01-08,820224,Chocolate Croissant,8.0,0.0,8.0,-0.0007237427635118365
332,2020-01-08,810703,Cinnamon Roll,6.0,0.0,6.0,0.0002776443725451827
332,2020-01-08,3000210,Cookie - Chocolate Chunk,4.0,0.0,2.0,0.0005735302111133933
332,2020-01-08,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,9.0,9.0,8.0,-0.0017778323963284492
332,2020-01-08,3000207,Danish - Classic Cheese,6.0,0.0,6.0,0.010993868112564087
332,2020-01-08,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,3.0,0.004562217276543379
332,2020-01-08,3000214,Coffee Cake with Streusel,16.0,11.0,19.0,0.0006533778505399823
332,2020-01-08,841402,Almond Croissant,8.0,0.0,8.0,0.001209039008244872
332,2020-01-09,3000227,Caprese Sandwich,5.0,4.0,6.0,-0.00015743006952106953
332,2020-01-09,3000278,Breakfast Burrito Egg Beans & Rice,2.0,0.0,2.0,-0.0005108312470838428
332,2020-01-09,820602,Everything Bagel,15.0,0.0,8.0,0.0003767762682400644
332,2020-01-09,820801,Blueberry Scone,6.0,0.0,5.0,-0.0014362502843141556
332,2020-01-09,820902,Butter Croissant,6.0,0.0,6.0,-2.8773443773388863e-05
332,2020-01-09,820224,Chocolate Croissant,6.0,0.0,5.0,-0.0014082170091569424
332,2020-01-09,810703,Cinnamon Roll,6.0,0.0,4.0,1.9397935830056667e-05
332,2020-01-09,3000210,Cookie - Chocolate Chunk,6.0,0.0,3.0,0.0018197958124801517
332,2020-01-09,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,7.0,8.0,5.0,-0.00015671271830797195
332,2020-01-09,3000207,Danish - Classic Cheese,6.0,0.0,5.0,-0.0010153667535632849
332,2020-01-09,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,6.0,-0.00011219389853067696
332,2020-01-09,3000214,Coffee Cake with Streusel,8.0,5.0,10.0,0.002545521594583988
332,2020-01-09,841402,Almond Croissant,6.0,0.0,6.0,-0.001054747262969613
332,2020-01-10,3000227,Caprese Sandwich,5.0,5.0,5.0,0.00029939296655356884
332,2020-01-10,3000278,Breakfast Burrito Egg Beans & Rice,3.0,0.0,3.0,-0.0009860844584181905
332,2020-01-10,820602,Everything Bagel,12.0,0.0,12.0,0.00017685937928035855
332,2020-01-10,820801,Blueberry Scone,6.0,0.0,6.0,-0.0005896416259929538
332,2020-01-10,820902,Butter Croissant,10.0,0.0,10.0,0.00011282763443887234
332,2020-01-10,820224,Chocolate Croissant,10.0,0.0,9.0,-0.0005814776523038745
332,2020-01-10,810703,Cinnamon Roll,8.0,0.0,7.0,0.000361307174898684
332,2020-01-10,3000210,Cookie - Chocolate Chunk,4.0,0.0,0.0,8.990650530904531e-05
332,2020-01-10,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,7.0,3.0,11.0,-0.0022039422765374184
332,2020-01-10,3000207,Danish - Classic Cheese,4.0,0.0,1.0,-0.000840876018628478
332,2020-01-10,3000209,Croissant - White Cheddar Jalapeno,8.0,0.0,7.0,-4.078834899701178e-05
332,2020-01-10,3000214,Coffee Cake with Streusel,16.0,0.0,13.0,0.0022257352247834206
332,2020-01-10,841402,Almond Croissant,10.0,0.0,11.0,0.0004558225627988577
332,2020-01-11,3000227,Caprese Sandwich,5.0,4.0,4.0,-7.154420018196106e-05
332,2020-01-11,3000278,Breakfast Burrito Egg Beans & Rice,2.0,0.0,2.0,-0.000294007477350533
332,2020-01-11,820602,Everything Bagel,12.0,0.0,13.0,-0.0015642244834452868
332,2020-01-11,820801,Blueberry Scone,6.0,0.0,3.0,-0.0006372414063662291
332,2020-01-11,820902,Butter Croissant,8.0,0.0,8.0,-6.706378189846873e-05
332,2020-01-11,820224,Chocolate Croissant,8.0,0.0,5.0,-0.0028239255771040916
332,2020-01-11,810703,Cinnamon Roll,6.0,0.0,3.0,-0.0004986351123079658
332,2020-01-11,3000210,Cookie - Chocolate Chunk,2.0,0.0,2.0,-0.0025710491463541985
